text,label
"Hiring for Engineer, manufacturing. free recruitment. Apply now at dyal-contractor.com.",0
Urgent hiring for Print production planner. pay for gate pass. Contact 2018138457.,1
Urgent hiring for Trade mark attorney. registration charges apply. Contact 0549328691.,1
pay for gate pass.,1
Hiring for Accounting technician. cab facility available. Apply now at comar-swamy.com.,0
Hiring for IT trainer. pf and esic provided. Apply now at srinivas-buch.com.,0
"Hiring for Editor, film/video. cab facility available. Apply now at kaul.com.",0
Urgent hiring for Chiropractor. money for uniform. Contact 2415492645.,1
Hiring for Arts development officer. free recruitment. Apply now at andra.com.,0
registration charges apply.,1
Urgent hiring for Charity officer. registration fee 500. Contact +913138606814.,1
Urgent hiring for Editorial assistant. registration charges apply. Contact +913670250932.,1
Hiring for Midwife. cab facility available. Apply now at mahal.com.,0
"Hiring for Engineer, manufacturing systems. walk in interview. Apply now at bawa-bali.com.",0
Urgent hiring for Primary school teacher. pay for gate pass. Contact 04953014436.,1
send money.,1
Hiring for Logistics and distribution manager. salary credited monthly. Apply now at goyal-rajagopalan.com.,0
"Urgent hiring for Education officer, environmental. pay 1000rs. Contact 0476606135.",1
scan qr code for salary.,1
Hiring for Company secretary. cab facility available. Apply now at borah.info.,0
pay 2000rs.,1
Urgent hiring for Further education lecturer. pay 1000rs. Contact 3012708028.,1
send money.,1
"Hiring for Scientist, biomedical. face to face round. Apply now at balay-uppal.com.",0
Urgent hiring for Sales executive. scan qr code for salary. Contact 06146484412.,1
Urgent hiring for Building control surveyor. send money. Contact +918001988366.,1
"Urgent hiring for Therapist, music. scan qr code for salary. Contact +915880751907.",1
Urgent hiring for Geophysicist/field seismologist. pay 500rs. Contact 5576860522.,1
Urgent hiring for Best boy. pay 2000rs. Contact 08465410686.,1
registration fee 500.,1
Hiring for IT trainer. laptop provided by company. Apply now at lall.com.,0
"Hiring for Administrator, Civil Service. walk in interview. Apply now at boase.org.",0
Hiring for Podiatrist. face to face round. Apply now at bala.com.,0
Hiring for Acupuncturist. laptop provided by company. Apply now at datta-upadhyay.com.,0
Hiring for Health and safety inspector. walk in interview. Apply now at madan-chauhan.com.,0
pay 500rs.,1
money for uniform.,1
Urgent hiring for Administrator. deposit for verification. Contact +917697109175.,1
Urgent hiring for Microbiologist. complete task and earn. Contact +914426384923.,1
Urgent hiring for Medical illustrator. investment plan for job. Contact +918242925801.,1
money for uniform.,1
Hiring for Field seismologist. salary credited monthly. Apply now at dhingra.net.,0
Hiring for Technical brewer. health insurance given. Apply now at sachar-vig.com.,0
Urgent hiring for Art gallery manager. security deposit refundable. Contact 09231103943.,1
"Urgent hiring for Surveyor, building. money for uniform. Contact 07101791910.",1
Hiring for Ecologist. face to face round. Apply now at peri.com.,0
Urgent hiring for Sports therapist. complete task and earn. Contact 7475115690.,1
complete task and earn.,1
Hiring for Statistician. walk in interview. Apply now at mani-sharaf.com.,0
Urgent hiring for Barrister. pay 2000rs. Contact +917782795667.,1
Hiring for Armed forces logistics/support/administrative officer. face to face round. Apply now at karpe.com.,0
Hiring for Amenity horticulturist. face to face round. Apply now at gola.net.,0
Hiring for Systems developer. cab facility available. Apply now at mall-rattan.com.,0
Hiring for Public relations officer. no charges. Apply now at swaminathan-pandit.org.,0
Urgent hiring for Senior tax professional/tax inspector. pay 1000rs. Contact 04127946291.,1
Hiring for Communications engineer. pf and esic provided. Apply now at sani.com.,0
"Urgent hiring for Designer, television/film set. money for uniform. Contact +914146973304.",1
"Hiring for Surveyor, building control. walk in interview. Apply now at narula.org.",0
Urgent hiring for Media planner. registration fee 500. Contact 6776289317.,1
registration fee 500.,1
"Hiring for Teacher, English as a foreign language. laptop provided by company. Apply now at dey.com.",0
Urgent hiring for Chief Strategy Officer. pay for laptop. Contact +912557113034.,1
"Hiring for Surveyor, hydrographic. health insurance given. Apply now at srivastava.com.",0
registration fee 500.,1
Hiring for Sport and exercise psychologist. walk in interview. Apply now at sha-singh.biz.,0
Urgent hiring for Theatre manager. security deposit refundable. Contact 08993951514.,1
"Urgent hiring for Nurse, learning disability. complete task and earn. Contact 6989559410.",1
Hiring for Industrial buyer. health insurance given. Apply now at sood.com.,0
Urgent hiring for Dramatherapist. pay 2000rs. Contact 0643346659.,1
Hiring for Prison officer. laptop provided by company. Apply now at kar-bahl.com.,0
Urgent hiring for Records manager. pay 2000rs. Contact 02102296337.,1
registration fee 500.,1
"Hiring for Administrator, Civil Service. salary credited monthly. Apply now at tandon.com.",0
Urgent hiring for Historic buildings inspector/conservation officer. pay for id card. Contact +918467793830.,1
Hiring for Brewing technologist. health insurance given. Apply now at lad-dugar.net.,0
"Urgent hiring for Engineer, structural. pay for id card. Contact +912138761003.",1
"Hiring for Research officer, government. pf and esic provided. Apply now at manda-varghese.net.",0
Hiring for Database administrator. pf and esic provided. Apply now at khanna-goel.com.,0
"Hiring for Accountant, chartered management. walk in interview. Apply now at pillai-madan.com.",0
Hiring for Risk manager. laptop provided by company. Apply now at yogi.com.,0
Urgent hiring for Software engineer. pay 2000rs. Contact 04303383443.,1
Hiring for Network engineer. pf and esic provided. Apply now at basak.com.,0
Hiring for Air cabin crew. pf and esic provided. Apply now at anand.com.,0
"Hiring for Research officer, trade union. no charges. Apply now at madan-dugar.com.",0
pay for laptop.,1
Urgent hiring for Quantity surveyor. pay for gate pass. Contact 06712399384.,1
pay 1000rs.,1
Hiring for Aeronautical engineer. free recruitment. Apply now at kamdar-sant.com.,0
money for uniform.,1
Hiring for Accommodation manager. laptop provided by company. Apply now at char.com.,0
scan qr code for salary.,1
Urgent hiring for Communications engineer. pay 1000rs. Contact 3299545422.,1
Urgent hiring for Quality manager. scan qr code for salary. Contact 4718425109.,1
Hiring for Patent examiner. health insurance given. Apply now at yohannan.com.,0
Hiring for English as a second language teacher. free recruitment. Apply now at rai-soni.com.,0
Hiring for Public house manager. free recruitment. Apply now at dara.com.,0
Urgent hiring for Equality and diversity officer. registration fee 500. Contact +918882551243.,1
send money.,1
send money.,1
Hiring for Health service manager. walk in interview. Apply now at acharya.com.,0
Hiring for Equality and diversity officer. walk in interview. Apply now at rao.com.,0
pay for laptop.,1
"Hiring for Surveyor, building. cab facility available. Apply now at misra.com.",0
Hiring for Chartered legal executive (England and Wales). salary credited monthly. Apply now at rajagopalan-lanka.biz.,0
Hiring for Equities trader. walk in interview. Apply now at dar.com.,0
Hiring for Politician's assistant. pf and esic provided. Apply now at raja.com.,0
pay for laptop.,1
Hiring for Fisheries officer. no charges. Apply now at palla-dora.com.,0
Urgent hiring for Energy manager. complete task and earn. Contact 3632782850.,1
Hiring for Sports administrator. no charges. Apply now at kata-dayal.com.,0
Urgent hiring for Bookseller. pay 500rs. Contact +914254593973.,1
"Hiring for Designer, ceramics/pottery. face to face round. Apply now at balan-gole.com.",0
Hiring for Pension scheme manager. free recruitment. Apply now at sandal-talwar.com.,0
"Urgent hiring for Scientist, clinical (histocompatibility and immunogenetics). registration charges apply. Contact 1217463214.",1
pay for id card.,1
Urgent hiring for Statistician. investment plan for job. Contact 1539834210.,1
"Urgent hiring for Chemist, analytical. deposit for verification. Contact +915298763923.",1
security deposit refundable.,1
Hiring for Video editor. free recruitment. Apply now at dara.org.,0
"Hiring for Engineer, petroleum. pf and esic provided. Apply now at nadkarni.com.",0
"Urgent hiring for Surveyor, commercial/residential. buy joining kit. Contact 01685364040.",1
Hiring for Chartered public finance accountant. walk in interview. Apply now at dada.com.,0
Urgent hiring for Interior and spatial designer. pay 1000rs. Contact 09966128253.,1
Hiring for Advice worker. walk in interview. Apply now at nori.org.,0
pay 500rs.,1
Urgent hiring for Artist. send money. Contact +910169144548.,1
Hiring for Facilities manager. free recruitment. Apply now at khare-gola.biz.,0
Hiring for Teaching laboratory technician. walk in interview. Apply now at srinivas.com.,0
Hiring for Early years teacher. salary credited monthly. Apply now at keer.com.,0
Hiring for Haematologist. pf and esic provided. Apply now at thakkar.com.,0
Hiring for Homeopath. free recruitment. Apply now at luthra.com.,0
Urgent hiring for Television production assistant. registration charges apply. Contact 00350544844.,1
"Urgent hiring for Surveyor, land/geomatics. money for uniform. Contact +919174804175.",1
Urgent hiring for Academic librarian. pay 1000rs. Contact +912694447983.,1
"Hiring for Psychologist, sport and exercise. pf and esic provided. Apply now at bhandari-pau.com.",0
"Hiring for Therapist, art. salary credited monthly. Apply now at narain.com.",0
Urgent hiring for Early years teacher. registration charges apply. Contact +916165841049.,1
Urgent hiring for Accommodation manager. pay for id card. Contact +914267147602.,1
investment plan for job.,1
"Hiring for Therapist, art. laptop provided by company. Apply now at chacko.com.",0
Hiring for Interior and spatial designer. salary credited monthly. Apply now at lata.net.,0
Urgent hiring for Medical sales representative. registration fee 500. Contact 8408102237.,1
Hiring for Insurance claims handler. salary credited monthly. Apply now at sarma-sandal.com.,0
buy joining kit.,1
Hiring for Exhibition designer. walk in interview. Apply now at sabharwal-talwar.com.,0
Urgent hiring for Personal assistant. buy joining kit. Contact 09548853419.,1
Urgent hiring for Systems developer. scan qr code for salary. Contact 09224864725.,1
Urgent hiring for Housing manager/officer. send money. Contact +918062804338.,1
Urgent hiring for Tax inspector. security deposit refundable. Contact 02531628598.,1
registration fee 500.,1
money for uniform.,1
"Hiring for Engineer, civil (contracting). cab facility available. Apply now at majumdar-narang.info.",0
Hiring for Information systems manager. free recruitment. Apply now at swaminathan-oak.info.,0
Hiring for Air cabin crew. cab facility available. Apply now at kumer.com.,0
Urgent hiring for Medical secretary. pay for id card. Contact 1697657699.,1
Urgent hiring for Dietitian. registration charges apply. Contact 03864442521.,1
scan qr code for salary.,1
"Hiring for Engineer, chemical. cab facility available. Apply now at gola-narula.org.",0
Urgent hiring for Secondary school teacher. send money. Contact +911704366660.,1
Hiring for Television camera operator. cab facility available. Apply now at kara.info.,0
"Hiring for Accountant, chartered. walk in interview. Apply now at doctor.net.",0
Hiring for Accommodation manager. face to face round. Apply now at raju-kota.com.,0
